time,lat,lon,temperature
2000-07-01,30.275,-5.975,
2000-07-01,30.275,-5.925,
2000-07-01,30.275,-5.875,
2000-07-01,30.275,-5.825,
2000-07-01,30.275,-5.775,
2000-07-01,30.275,-5.725,
2000-07-01,30.275,-5.675,
2000-07-01,30.275,-5.625,
2000-07-01,30.275,-5.575,
2000-07-01,30.275,-5.525,
2000-07-01,30.275,-5.475,
2000-07-01,30.275,-5.425,
2000-07-01,30.275,-5.375,
2000-07-01,30.275,-5.325,
2000-07-01,30.275,-5.275,
2000-07-01,30.275,-5.225,
2000-07-01,30.275,-5.175,
2000-07-01,30.275,-5.125,
2000-07-01,30.275,-5.075,
2000-07-01,30.275,-5.025,
2000-07-01,30.275,-4.975,
2000-07-01,30.275,-4.925,
2000-07-01,30.275,-4.875,
2000-07-01,30.275,-4.825,
2000-07-01,30.275,-4.775,
2000-07-01,30.275,-4.725,
2000-07-01,30.275,-4.675,
2000-07-01,30.275,-4.625,
2000-07-01,30.275,-4.575,
2000-07-01,30.275,-4.525,
2000-07-01,30.275,-4.475,
2000-07-01,30.275,-4.425,
2000-07-01,30.275,-4.375,
2000-07-01,30.275,-4.325,
2000-07-01,30.275,-4.275,
2000-07-01,30.275,-4.225,
2000-07-01,30.275,-4.175,
2000-07-01,30.275,-4.125,
2000-07-01,30.275,-4.075,
2000-07-01,30.275,-4.025,
2000-07-01,30.275,-3.975,
2000-07-01,30.275,-3.925,
2000-07-01,30.275,-3.875,
2000-07-01,30.275,-3.825,
2000-07-01,30.275,-3.775,
2000-07-01,30.275,-3.725,
2000-07-01,30.275,-3.675,
2000-07-01,30.275,-3.625,
2000-07-01,30.275,-3.575,
2000-07-01,30.275,-3.525,
2000-07-01,30.275,-3.475,
2000-07-01,30.275,-3.425,
2000-07-01,30.275,-3.375,
2000-07-01,30.275,-3.325,
2000-07-01,30.275,-3.275,
2000-07-01,30.275,-3.225,
2000-07-01,30.275,-3.175,
2000-07-01,30.275,-3.125,
2000-07-01,30.275,-3.075,
2000-07-01,30.275,-3.025,
2000-07-01,30.275,-2.975,
2000-07-01,30.275,-2.925,
2000-07-01,30.275,-2.875,
2000-07-01,30.275,-2.825,
2000-07-01,30.275,-2.775,
2000-07-01,30.275,-2.725,
2000-07-01,30.275,-2.675,
2000-07-01,30.275,-2.625,
2000-07-01,30.275,-2.575,
2000-07-01,30.275,-2.525,
2000-07-01,30.275,-2.475,
2000-07-01,30.275,-2.425,
2000-07-01,30.275,-2.375,
2000-07-01,30.275,-2.325,
2000-07-01,30.275,-2.275,
2000-07-01,30.275,-2.225,
2000-07-01,30.275,-2.175,
2000-07-01,30.275,-2.125,
2000-07-01,30.275,-2.075,
2000-07-01,30.275,-2.025,
2000-07-01,30.275,-1.975,
2000-07-01,30.275,-1.925,
2000-07-01,30.275,-1.875,
2000-07-01,30.275,-1.825,
2000-07-01,30.275,-1.775,
2000-07-01,30.275,-1.725,
2000-07-01,30.275,-1.675,
2000-07-01,30.275,-1.625,
2000-07-01,30.275,-1.575,
2000-07-01,30.275,-1.525,
2000-07-01,30.275,-1.475,
2000-07-01,30.275,-1.425,
2000-07-01,30.275,-1.375,
2000-07-01,30.275,-1.325,
2000-07-01,30.275,-1.275,
2000-07-01,30.275,-1.225,
2000-07-01,30.275,-1.175,
2000-07-01,30.275,-1.125,
2000-07-01,30.275,-1.075,
2000-07-01,30.275,-1.025,
2000-07-01,30.275,-0.975,
2000-07-01,30.275,-0.925,
2000-07-01,30.275,-0.875,
2000-07-01,30.275,-0.825,
2000-07-01,30.275,-0.775,
2000-07-01,30.275,-0.725,
2000-07-01,30.275,-0.675,
2000-07-01,30.275,-0.625,
2000-07-01,30.275,-0.575,
2000-07-01,30.275,-0.525,
2000-07-01,30.275,-0.475,
2000-07-01,30.275,-0.425,
2000-07-01,30.275,-0.375,
2000-07-01,30.275,-0.325,
2000-07-01,30.275,-0.275,
2000-07-01,30.275,-0.225,
2000-07-01,30.275,-0.175,
2000-07-01,30.275,-0.125,
2000-07-01,30.275,-0.075,
2000-07-01,30.275,-0.025,
2000-07-01,30.275,0.025,
2000-07-01,30.275,0.075,
2000-07-01,30.275,0.125,
2000-07-01,30.275,0.175,
2000-07-01,30.275,0.225,
2000-07-01,30.275,0.275,
2000-07-01,30.275,0.325,
2000-07-01,30.275,0.375,
2000-07-01,30.275,0.425,
2000-07-01,30.275,0.475,
2000-07-01,30.275,0.525,
2000-07-01,30.275,0.575,
2000-07-01,30.275,0.625,
2000-07-01,30.275,0.675,
2000-07-01,30.275,0.725,
2000-07-01,30.275,0.775,
2000-07-01,30.275,0.825,
2000-07-01,30.275,0.875,
2000-07-01,30.275,0.925,
2000-07-01,30.275,0.975,
2000-07-01,30.275,1.025,
2000-07-01,30.275,1.075,
2000-07-01,30.275,1.125,
2000-07-01,30.275,1.175,
2000-07-01,30.275,1.225,
2000-07-01,30.275,1.275,
2000-07-01,30.275,1.325,
2000-07-01,30.275,1.375,
2000-07-01,30.275,1.425,
2000-07-01,30.275,1.475,
2000-07-01,30.275,1.525,
2000-07-01,30.275,1.575,
2000-07-01,30.275,1.625,
2000-07-01,30.275,1.675,
2000-07-01,30.275,1.725,
2000-07-01,30.275,1.775,
2000-07-01,30.275,1.825,
2000-07-01,30.275,1.875,
2000-07-01,30.275,1.925,
2000-07-01,30.275,1.975,
2000-07-01,30.275,2.025,
2000-07-01,30.275,2.075,
2000-07-01,30.275,2.125,
2000-07-01,30.275,2.175,
2000-07-01,30.275,2.225,
2000-07-01,30.275,2.275,
2000-07-01,30.275,2.325,
2000-07-01,30.275,2.375,
2000-07-01,30.275,2.425,
2000-07-01,30.275,2.475,
2000-07-01,30.275,2.525,
2000-07-01,30.275,2.575,
2000-07-01,30.275,2.625,
2000-07-01,30.275,2.675,
2000-07-01,30.275,2.725,
2000-07-01,30.275,2.775,
2000-07-01,30.275,2.825,
2000-07-01,30.275,2.875,
2000-07-01,30.275,2.925,
2000-07-01,30.275,2.975,
2000-07-01,30.275,3.025,
2000-07-01,30.275,3.075,
2000-07-01,30.275,3.125,
2000-07-01,30.275,3.175,
2000-07-01,30.275,3.225,
2000-07-01,30.275,3.275,
2000-07-01,30.275,3.325,
2000-07-01,30.275,3.375,
2000-07-01,30.275,3.425,
2000-07-01,30.275,3.475,
2000-07-01,30.275,3.525,
2000-07-01,30.275,3.575,
2000-07-01,30.275,3.625,
2000-07-01,30.275,3.675,
2000-07-01,30.275,3.725,
2000-07-01,30.275,3.775,
2000-07-01,30.275,3.825,
2000-07-01,30.275,3.875,
2000-07-01,30.275,3.925,
2000-07-01,30.275,3.975,
2000-07-01,30.275,4.025,
2000-07-01,30.275,4.075,
2000-07-01,30.275,4.125,
2000-07-01,30.275,4.175,
2000-07-01,30.275,4.225,
2000-07-01,30.275,4.275,
2000-07-01,30.275,4.325,
2000-07-01,30.275,4.375,
2000-07-01,30.275,4.425,
2000-07-01,30.275,4.475,
2000-07-01,30.275,4.525,
2000-07-01,30.275,4.575,
2000-07-01,30.275,4.625,
2000-07-01,30.275,4.675,
2000-07-01,30.275,4.725,
2000-07-01,30.275,4.775,
2000-07-01,30.275,4.825,
2000-07-01,30.275,4.875,
2000-07-01,30.275,4.925,
2000-07-01,30.275,4.975,
2000-07-01,30.275,5.025,
2000-07-01,30.275,5.075,
2000-07-01,30.275,5.125,
2000-07-01,30.275,5.175,
2000-07-01,30.275,5.225,
2000-07-01,30.275,5.275,
2000-07-01,30.275,5.325,
2000-07-01,30.275,5.375,
2000-07-01,30.275,5.425,
2000-07-01,30.275,5.475,
2000-07-01,30.275,5.525,
2000-07-01,30.275,5.575,
2000-07-01,30.275,5.625,
2000-07-01,30.275,5.675,
2000-07-01,30.275,5.725,
2000-07-01,30.275,5.775,
2000-07-01,30.275,5.825,
2000-07-01,30.275,5.875,
2000-07-01,30.275,5.925,
2000-07-01,30.275,5.975,
2000-07-01,30.275,6.025,
2000-07-01,30.275,6.075,
2000-07-01,30.275,6.125,
2000-07-01,30.275,6.175,
2000-07-01,30.275,6.225,
2000-07-01,30.275,6.275,
2000-07-01,30.275,6.325,
2000-07-01,30.275,6.375,
2000-07-01,30.275,6.425,
2000-07-01,30.275,6.475,
2000-07-01,30.275,6.525,
2000-07-01,30.275,6.575,
2000-07-01,30.275,6.625,
2000-07-01,30.275,6.675,
2000-07-01,30.275,6.725,
2000-07-01,30.275,6.775,
2000-07-01,30.275,6.825,
2000-07-01,30.275,6.875,
2000-07-01,30.275,6.925,
2000-07-01,30.275,6.975,
2000-07-01,30.275,7.025,
2000-07-01,30.275,7.075,
2000-07-01,30.275,7.125,
2000-07-01,30.275,7.175,
2000-07-01,30.275,7.225,
2000-07-01,30.275,7.275,
2000-07-01,30.275,7.325,
2000-07-01,30.275,7.375,
2000-07-01,30.275,7.425,
2000-07-01,30.275,7.475,
2000-07-01,30.275,7.525,
2000-07-01,30.275,7.575,
2000-07-01,30.275,7.625,
2000-07-01,30.275,7.675,
2000-07-01,30.275,7.725,
2000-07-01,30.275,7.775,
2000-07-01,30.275,7.825,
2000-07-01,30.275,7.875,
2000-07-01,30.275,7.925,
2000-07-01,30.275,7.975,
2000-07-01,30.275,8.025,
2000-07-01,30.275,8.075,
2000-07-01,30.275,8.125,
2000-07-01,30.275,8.175,
2000-07-01,30.275,8.225,
2000-07-01,30.275,8.275,
2000-07-01,30.275,8.325,
2000-07-01,30.275,8.375,
2000-07-01,30.275,8.425,
2000-07-01,30.275,8.475,
2000-07-01,30.275,8.525,
2000-07-01,30.275,8.575,
2000-07-01,30.275,8.625,
2000-07-01,30.275,8.675,
2000-07-01,30.275,8.725,
2000-07-01,30.275,8.775,
2000-07-01,30.275,8.825,
2000-07-01,30.275,8.875,
2000-07-01,30.275,8.925,
2000-07-01,30.275,8.975,
2000-07-01,30.275,9.025,
2000-07-01,30.275,9.075,
2000-07-01,30.275,9.125,
2000-07-01,30.275,9.175,
2000-07-01,30.275,9.225,
2000-07-01,30.275,9.275,
2000-07-01,30.275,9.325,
2000-07-01,30.275,9.375,
2000-07-01,30.275,9.425,
2000-07-01,30.275,9.475,
2000-07-01,30.275,9.525,
2000-07-01,30.275,9.575,
2000-07-01,30.275,9.625,
2000-07-01,30.275,9.675,
2000-07-01,30.275,9.725,
2000-07-01,30.275,9.775,
2000-07-01,30.275,9.825,
2000-07-01,30.275,9.875,
2000-07-01,30.275,9.925,
2000-07-01,30.275,9.975,
2000-07-01,30.275,10.025,
2000-07-01,30.275,10.075,
2000-07-01,30.275,10.125,
2000-07-01,30.275,10.175,
2000-07-01,30.275,10.225,
2000-07-01,30.275,10.275,
2000-07-01,30.275,10.325,
2000-07-01,30.275,10.375,
2000-07-01,30.275,10.425,
